# time,flux,flux_err
6.334861619724301818e+01,1.087449019340373191e+01,1.000000000000000021e-03
6.418856476045071702e+01,1.100917181448477322e+01,1.000000000000000021e-03
6.492626811225402150e+01,1.107973935032438639e+01,1.000000000000000021e-03
6.517340663383676258e+01,1.107401079467637395e+01,1.000000000000000021e-03
6.614790535254525139e+01,1.092386649980421964e+01,1.000000000000000021e-03
6.901574180101010825e+01,1.101034104511637857e+01,1.000000000000000021e-03
7.106980213305293148e+01,1.102329281327737576e+01,1.000000000000000021e-03
7.174987736127908988e+01,1.106452520680404916e+01,1.000000000000000021e-03
7.231085876770721654e+01,1.098468525279372976e+01,1.000000000000000021e-03
7.477480669220054210e+01,1.099706962131793375e+01,1.000000000000000021e-03
7.665660447245403475e+01,1.077345513918236186e+01,1.000000000000000021e-03
7.739816504151370680e+01,1.082142072012350020e+01,1.000000000000000021e-03
7.741520841773487405e+01,1.082624377054948184e+01,1.000000000000000021e-03
7.774783640224310943e+01,1.088744154594720115e+01,1.000000000000000021e-03
8.045914205743196135e+01,1.074031342833737668e+01,1.000000000000000021e-03
8.100061644357910495e+01,1.081769178278876709e+01,1.000000000000000021e-03
8.384945658379626821e+01,1.073999803323254199e+01,1.000000000000000021e-03
8.639552966680049906e+01,1.080814280969104857e+01,1.000000000000000021e-03
8.692677301911564314e+01,1.076836629823833746e+01,1.000000000000000021e-03
8.880367191567613361e+01,1.100102484116180257e+01,1.000000000000000021e-03
