# time,flux,flux_err
0.000000000000000000e+00,1.000993428306022448e+00,2.000000000000000042e-03
4.166666666666666609e-03,9.997234713976576037e-01,2.000000000000000042e-03
8.333333333333333218e-03,1.001295377076201421e+00,2.000000000000000042e-03
1.250000000000000069e-02,1.003046059712816129e+00,2.000000000000000042e-03
1.666666666666666644e-02,9.995316932505533547e-01,2.000000000000000042e-03
2.083333333333333565e-02,9.995317260861015241e-01,2.000000000000000042e-03
2.500000000000000139e-02,1.003158425631014872e+00,2.000000000000000042e-03
2.916666666666666713e-02,1.001534869458305721e+00,2.000000000000000042e-03
3.333333333333333287e-02,9.990610512281299371e-01,2.000000000000000042e-03
3.749999999999999861e-02,1.001085120087171987e+00,2.000000000000000042e-03
4.166666666666667129e-02,9.990731646143750089e-01,2.000000000000000042e-03
4.583333333333333703e-02,9.990685404928594249e-01,2.000000000000000042e-03
5.000000000000000278e-02,1.000483924543132064e+00,2.000000000000000042e-03
5.416666666666666852e-02,9.961734395106843776e-01,2.000000000000000042e-03
5.833333333333333426e-02,9.965501643349738981e-01,2.000000000000000042e-03
6.250000000000000000e-02,9.988754249415180420e-01,2.000000000000000042e-03
6.666666666666666574e-02,9.979743377593311981e-01,2.000000000000000042e-03
7.083333333333333148e-02,1.000628494665190438e+00,2.000000000000000042e-03
7.499999999999999722e-02,9.981839518489575847e-01,2.000000000000000042e-03
7.916666666666666297e-02,9.971753925973293464e-01,2.000000000000000042e-03
8.333333333333334259e-02,1.002931297537843047e+00,2.000000000000000042e-03
8.750000000000000833e-02,9.995484473990268182e-01,2.000000000000000042e-03
9.166666666666667407e-02,1.000135056409375833e+00,2.000000000000000042e-03
9.583333333333333981e-02,9.971505036275730705e-01,2.000000000000000042e-03
1.000000000000000056e-01,9.989112345509496560e-01,2.000000000000000042e-03
1.041666666666666713e-01,1.000221845179419589e+00,2.000000000000000042e-03
1.083333333333333370e-01,9.976980128451553576e-01,2.000000000000000042e-03
1.125000000000000028e-01,1.000751396036691387e+00,2.000000000000000042e-03
1.166666666666666685e-01,9.987987226201622271e-01,2.000000000000000042e-03
1.208333333333333343e-01,9.994166125004134704e-01,2.000000000000000042e-03
1.250000000000000000e-01,9.987965867755411731e-01,2.000000000000000042e-03
1.291666666666666796e-01,1.003704556369017897e+00,2.000000000000000042e-03
1.333333333333333315e-01,9.999730055505241522e-01,2.000000000000000042e-03
1.375000000000000111e-01,9.978845781420881966e-01,2.000000000000000042e-03
1.416666666666666630e-01,1.001645089824206414e+00,2.000000000000000042e-03
1.458333333333333426e-01,9.975583127000579031e-01,2.000000000000000042e-03
1.499999999999999944e-01,1.000417727190009209e+00,2.000000000000000042e-03
1.541666666666666741e-01,9.960806597522404715e-01,2.000000000000000042e-03
1.583333333333333259e-01,9.973436279022031004e-01,2.000000000000000042e-03
1.625000000000000056e-01,1.000393722471738300e+00,2.000000000000000042e-03
1.666666666666666852e-01,1.001476933159990867e+00,2.000000000000000042e-03
1.708333333333333370e-01,1.000342736562380042e+00,2.000000000000000042e-03
1.750000000000000167e-01,9.997687034352233937e-01,2.000000000000000042e-03
1.791666666666666685e-01,9.993977926088214447e-01,2.000000000000000042e-03
1.833333333333333481e-01,9.970429560192651808e-01,2.000000000000000042e-03
1.875000000000000000e-01,9.985603115832105692e-01,2.000000000000000042e-03
1.916666666666666796e-01,9.990787224580802706e-01,2.000000000000000042e-03
1.958333333333333315e-01,1.002114244452437575e+00,2.000000000000000042e-03
2.000000000000000111e-01,1.000687236579136830e+00,2.000000000000000042e-03
2.041666666666666630e-01,9.964739196892744566e-01,2.000000000000000042e-03
2.083333333333333426e-01,1.000648167938789523e+00,2.000000000000000042e-03
2.124999999999999944e-01,9.989935226176142047e-01,2.000000000000000042e-03
2.166666666666666741e-01,9.968098948544278359e-01,2.000000000000000042e-03
2.208333333333333537e-01,9.968341881547936323e-01,2.000000000000000042e-03
2.250000000000000056e-01,9.946077043835162002e-01,2.000000000000000042e-03
2.291666666666666852e-01,9.913816404090501910e-01,2.000000000000000042e-03
2.333333333333333370e-01,9.859875379817456542e-01,2.000000000000000042e-03
2.375000000000000167e-01,9.858897661054524253e-01,2.000000000000000042e-03
2.416666666666666685e-01,9.862659229005337203e-01,2.000000000000000042e-03
2.458333333333333481e-01,9.868150971891183065e-01,2.000000000000000042e-03
2.500000000000000000e-01,9.832877012812368811e-01,2.000000000000000042e-03
2.541666666666666519e-01,9.833517255024960546e-01,2.000000000000000042e-03
2.583333333333333592e-01,9.810647779376854283e-01,2.000000000000000042e-03
2.625000000000000111e-01,9.805045203665948561e-01,2.000000000000000042e-03
2.666666666666666630e-01,9.841975342905369128e-01,2.000000000000000042e-03
2.708333333333333703e-01,9.850097994666421330e-01,2.000000000000000042e-03
2.750000000000000222e-01,9.819222448695273942e-01,2.000000000000000042e-03
2.791666666666666741e-01,9.838823929978340876e-01,2.000000000000000042e-03
2.833333333333333259e-01,9.824447004649846660e-01,2.000000000000000042e-03
2.875000000000000333e-01,9.803119839368134025e-01,2.000000000000000042e-03
2.916666666666666852e-01,9.822387646499147751e-01,2.000000000000000042e-03
2.958333333333333370e-01,9.845375337118071890e-01,2.000000000000000042e-03
2.999999999999999889e-01,9.813662799691936778e-01,2.000000000000000042e-03
3.041666666666666963e-01,9.845743542094691492e-01,2.000000000000000042e-03
3.083333333333333481e-01,9.762434720745359895e-01,2.000000000000000042e-03
3.125000000000000000e-01,9.831959426099717847e-01,2.000000000000000042e-03
3.166666666666666519e-01,9.818276511308277055e-01,2.000000000000000042e-03
3.208333333333333592e-01,9.811906578565142700e-01,2.000000000000000042e-03
3.250000000000000111e-01,9.821430146050867949e-01,2.000000000000000042e-03
3.291666666666666630e-01,9.781935484954071836e-01,2.000000000000000042e-03
3.333333333333333703e-01,9.819803852096976593e-01,2.000000000000000042e-03
3.375000000000000222e-01,9.834313509848441326e-01,2.000000000000000042e-03
3.416666666666666741e-01,9.860225255758178209e-01,2.000000000000000042e-03
3.458333333333333259e-01,9.824397441057355351e-01,2.000000000000000042e-03
3.500000000000000333e-01,9.823391711221263201e-01,2.000000000000000042e-03
3.541666666666666852e-01,9.835172898948638665e-01,2.000000000000000042e-03
3.583333333333333370e-01,9.870220875068458355e-01,2.000000000000000042e-03
3.624999999999999889e-01,9.866581362122240906e-01,2.000000000000000042e-03
3.666666666666666963e-01,9.859480286390999160e-01,2.000000000000000042e-03
3.708333333333333481e-01,9.893777475456229098e-01,2.000000000000000042e-03
3.750000000000000000e-01,9.910696818147929354e-01,2.000000000000000042e-03
3.791666666666667074e-01,9.959457233609986249e-01,2.000000000000000042e-03
3.833333333333333592e-01,9.954869377072357306e-01,2.000000000000000042e-03
3.875000000000000111e-01,9.984015317516122812e-01,2.000000000000000042e-03
3.916666666666666630e-01,9.992157836937356485e-01,2.000000000000000042e-03
3.958333333333333703e-01,9.970729701037357451e-01,2.000000000000000042e-03
4.000000000000000222e-01,1.000592240554129209e+00,2.000000000000000042e-03
4.041666666666666741e-01,1.000522110544359800e+00,2.000000000000000042e-03
4.083333333333333259e-01,1.000010226913284894e+00,2.000000000000000042e-03
4.125000000000000333e-01,9.995308257332496948e-01,2.000000000000000042e-03
4.166666666666666852e-01,9.971692585158992150e-01,2.000000000000000042e-03
4.208333333333333370e-01,9.991587093544692655e-01,2.000000000000000042e-03
4.249999999999999889e-01,9.993145709669464249e-01,2.000000000000000042e-03
4.291666666666666963e-01,9.983954454615565632e-01,2.000000000000000042e-03
4.333333333333333481e-01,9.996774285766679702e-01,2.000000000000000042e-03
4.375000000000000000e-01,1.000808101713628995e+00,2.000000000000000042e-03
4.416666666666667074e-01,1.003772371802420960e+00,2.000000000000000042e-03
4.458333333333333592e-01,1.000349155625663622e+00,2.000000000000000042e-03
4.500000000000000111e-01,1.000515100781445454e+00,2.000000000000000042e-03
4.541666666666666630e-01,9.998511081684676727e-01,2.000000000000000042e-03
4.583333333333333703e-01,9.961624575694019157e-01,2.000000000000000042e-03
4.625000000000000222e-01,9.999469722491014512e-01,2.000000000000000042e-03
4.666666666666666741e-01,1.000120460419882118e+00,2.000000000000000042e-03
4.708333333333333259e-01,1.004926484224970551e+00,2.000000000000000042e-03
4.750000000000000333e-01,9.996152780704377072e-01,2.000000000000000042e-03
4.791666666666666852e-01,1.000603094684667127e+00,2.000000000000000042e-03
